glob_cat,date,plot,bout,rec_ID,file_begin,file_end,bout_loc_begin,bout_loc_end,bout_glob_begin,bout_glob_end,mean_temp,med_freq_cent,med_dom_freq,peak_rate,n_idle,n_noise_30m,t_noise_30m,ent_noise_30m
0,180518,A,0,all,180518_A04_00_wavchunk0_f,180518_A04_00_wavchunk0_f,23.65389583,36.0585625,323.6538958,336.0585625,19.3,2039.560665,386.71875,12.96666585,0,0,0,0
0,180518,A,1,all,180518_A04_00_wavchunk2_f,180518_A04_00_wavchunk2_f,15.02102083,43.85258333,1515.021021,1543.852583,19.2,4637.740377,1359.375,11.40116686,0,0,0,0
0,180518,A,2,all,180518_A04_00_wavchunk32_f,180518_A04_00_wavchunk32_f,130.2368958,131.2493542,19630.2369,19631.24935,18.5,4605.891132,1828.125,8.889254702,0,0,0,0
0,180518,A,3,all,180518_A04_00_wavchunk34_f,180518_A04_00_wavchunk34_f,17.15108333,18.2248125,20717.15108,20718.22481,18.5,4799.471795,1710.9375,8.382164616,0,0,0,0
0,180518,A,4,all,180518_A04_00_wavchunk34_f,180518_A04_00_wavchunk34_f,110.114625,137.1379792,20810.11463,20837.13798,18.5,4008.889213,1664.0625,10.16425804,0,0,0,0
0,180518,A,5,all,180518_A04_00_wavchunk35_f,180518_A04_00_wavchunk35_f,185.9737292,422.7802292,21485.97373,21722.78023,18.5,3031.100503,1453.125,16.29412994,0,0,0,0
0,180518,A,6,all,180518_A04_00_wavchunk37_f,180518_A04_00_wavchunk37_f,88.68602083,89.71904167,22588.68602,22589.71904,18.6,2960.739221,1500,13.55221232,0,0,0,0
0,180518,A,7,all,180518_A04_00_wavchunk37_f,180518_A04_00_wavchunk38_f,4.387666667,544.98225,22653.7861,23122.3976,18.6,2753.809362,1500,17.4863388,0,0,0,0
0,180518,A,8,all,180518_A04_00_wavchunk38_f,180518_A04_00_wavchunk38_f,527.9013958,540.662125,23627.9014,23640.66213,18.6,2410.503193,1570.3125,11.97670327,0,0,0,0
0,180518,A,9,all,180518_A04_00_wavchunk49_f,180518_A04_00_wavchunk49_f,246.4111667,249.5139583,29946.41117,29949.51396,18.9,4328.979516,1500,10.95794753,0,3,1,0
0,180518,A,10,all,180518_A26_080_wavchunk7_f,180518_A26_080_wavchunk7_f,343.6283333,345.4069167,33343.62833,33345.40692,19.3,2080.002797,1453.125,14.05596617,0,9,4,1.214889654
0,180518,A,11,all,180518_A17_080_wavchunk7_f,180518_A43_080_wavchunk6_f,80.102875,573.5777083,33452.05127,33568.70258,19.38571429,3495.940476,1406.25,12.99984069,0,9,4,1.214889654
0,180518,A,12,all,180518_A26_080_wavchunk13_f,180518_A26_080_wavchunk13_f,80.530125,81.61091667,36680.53013,36681.61092,19.9,3945.089694,1429.6875,11.10297236,0,7,2,0.682908105
0,180518,A,13,all,180518_A01_080_wavchunk13_f,180518_A01_080_wavchunk13_f,327.7265,331.2419792,36747.7265,36751.24198,19.9,4670.346898,1406.25,21.9031308,0,8,2,0.693147181
0,180518,A,14,all,180518_A26_080_wavchunk13_f,180518_A26_080_wavchunk13_f,416.3080417,418.36025,37016.30804,37018.36025,19.9,3555.879442,1429.6875,9.25831929,0,8,2,0.661563238
0,180518,A,15,all,180518_A26_080_wavchunk13_f,180518_A26_080_wavchunk13_f,547.4137083,590.2531042,37147.41371,37190.2531,20.2,3848.643681,1453.125,11.16388993,0,8,2,0.661563238
0,180518,A,16,all,180518_A26_080_wavchunk15_f,180518_A44_080_wavchunk14_f,5.332208333,555.9448333,37882.78035,38240.56188,20.45454545,3059.748227,1359.375,12.23890339,0,11,2,0.585952618
0,180518,A,17,all,180518_A43_080_wavchunk15_f,180518_A43_080_wavchunk15_f,47.4861875,48.58935417,38627.48619,38628.58935,20.5,5546.084081,1406.25,20.8494646,0,9,2,0.636514168
0,180518,A,18,all,180518_A43_080_wavchunk15_f,180518_A43_080_wavchunk15_f,166.8938333,167.936875,38746.89383,38747.93688,20.5,5040.450053,1406.25,14.3813043,0,9,2,0.636514168
0,180518,A,19,all,180518_A43_080_wavchunk16_f,180518_A43_080_wavchunk16_f,51.99264583,53.15127083,39231.99265,39233.15127,20.5,5017.437656,1359.375,14.67230064,0,9,2,0.636514168
0,180518,A,20,all,180518_A01_080_wavchunk18_f,180518_A43_080_wavchunk16_f,241.5708542,507.8409167,39661.57085,39687.84092,20.5,4540.215733,1312.5,20.41290208,0,12,3,0.887694276
0,180518,A,21,all,180518_A43_080_wavchunk20_f,180518_A43_080_wavchunk20_f,47.9965625,49.04345833,41627.99656,41629.04346,20.9,4552.999057,1406.25,16.23848282,0,6,3,1.011404265
0,180518,A,22,all,180518_A01_080_wavchunk23_f,180518_A01_080_wavchunk23_f,180.2142083,182.2135417,42600.21421,42602.21354,21,5185.12693,1406.25,9.003001,0,6,3,1.011404265
0,180518,A,23,all,180518_A44_080_wavchunk24_f,180518_A44_080_wavchunk24_f,327.5002708,345.634875,44307.50027,44325.63488,21.05,2768.4673,1382.8125,13.44698218,0,3,3,1.098612289
0,180518,A,24,all,180518_A29_080_wavchunk34_f,180518_A29_080_wavchunk34_f,189.7262292,232.7244375,49869.72623,49912.72444,23.4,5630.20619,1429.6875,17.09087533,0,14,3,0.655975732
0,180518,A,25,all,180518_A01_080_wavchunk40_f,180518_A01_080_wavchunk40_f,132.9048958,134.2362708,52752.9049,52754.23627,23.6,4303.262248,1453.125,12.01783898,0,9,2,0.529706199
0,180518,A,26,all,180518_A29_080_wavchunk39_f,180518_A41_080_wavchunk39_f,41.54120833,579.0405417,53091.94598,53262.66329,23.6,4959.427993,1453.125,7.76673894,0,9,2,0.529706199
0,180518,A,27,all,180518_A29_080_wavchunk40_f,180518_A44_080_wavchunk39_f,45.49245833,594.4083542,53325.49246,53518.42808,23.8,3151.171444,1453.125,13.11911779,0,9,2,0.529706199
0,180518,A,28,all,180518_A41_080_wavchunk40_f,180518_A44_080_wavchunk40_f,236.1777292,569.5879375,54056.17773,54149.58794,23.8,4639.190595,1453.125,14.13888911,0,6,2,0.450561209
0,180518,A,29,all,180518_A43_080_wavchunk41_f,180518_A43_080_wavchunk41_f,429.6817083,431.6079167,54609.68171,54611.60792,24.4,3472.985018,1406.25,7.787319648,0,4,2,0.562335145
0,180518,A,30,all,180518_A04_080_wavchunk45_f,180518_A11_081_wavchunk0_f,47.5714375,119.2145417,57117.34417,57168.60883,24.5,3479.209783,1406.25,22.3170912,0,4,2,0.562335145
0,180518,A,31,all,180518_A26_080_wavchunk47_f,180518_A26_080_wavchunk47_f,425.6892708,426.8207292,57425.68927,57426.82073,24.5,2273.822337,1312.5,18.56011784,0,4,2,0.562335145
0,180518,A,32,all,180518_A26_080_wavchunk47_f,180518_A26_080_wavchunk47_f,492.6218333,584.5935,57492.62183,57584.5935,24.5,2042.765353,1312.5,12.99592072,0,4,2,0.562335145
0,180518,A,33,all,180518_A44_080_wavchunk46_f,180518_A29_080_wavchunk47_f,214.1474167,583.1691667,57652.47442,57974.68258,24.548,2854.465243,1406.25,15.39540944,0,4,2,0.562335145
0,180518,A,34,all,180518_A29_080_wavchunk47_f,180518_A29_081_wavchunk0_f,24.1325,598.6137292,58052.08223,58108.1835,24.6,3185.148939,1359.375,9.399892869,0,4,2,0.562335145
0,180518,A,35,all,180518_A26_081_wavchunk2_f,180518_A44_081_wavchunk1_f,66.6318125,592.7841875,58902.4274,59297.8359,24.2,2885.472712,1406.25,10.89256319,0,5,2,0.673011667
0,180518,A,36,all,180518_A26_081_wavchunk2_f,180518_A26_081_wavchunk2_f,564.6323125,568.3816458,59364.63231,59368.38165,24.2,2688.266537,1359.375,13.60241821,0,6,3,1.011404265
0,180518,A,37,all,180518_A26_081_wavchunk3_f,180518_A26_081_wavchunk3_f,36.42275,39.55779167,59436.42275,59439.55779,24.2,2189.118189,1359.375,10.20720086,0,6,3,1.011404265
0,180518,A,38,all,180518_A01_081_wavchunk3_f,180518_A44_081_wavchunk2_f,11.58154167,405.7569583,59550.78458,59665.57083,24.46666667,4041.547843,1406.25,13.10693541,0,6,3,1.011404265
0,180518,A,39,all,180518_A26_081_wavchunk4_f,180518_A26_081_wavchunk4_f,21.36760417,23.97516667,60021.3676,60023.97517,25,2557.888754,1265.625,13.42249706,0,6,3,1.011404265
0,180518,A,40,all,180518_A29_081_wavchunk3_f,180518_A29_081_wavchunk3_f,343.7869583,346.9212917,60223.78696,60226.92129,25,5089.204321,1500,14.67616718,0,6,3,1.011404265
0,180518,A,41,all,180518_A29_081_wavchunk3_f,180518_A26_081_wavchunk4_f,475.149375,566.3058125,60389.37081,60516.27173,25.14,2526.914148,1359.375,17.7466283,0,6,3,1.011404265
0,180518,A,42,all,180518_A04_081_wavchunk3_f,180518_A26_081_wavchunk5_f,9.402520833,525.6027083,60609.40252,60791.82523,25.7,3329.054247,1359.375,14.35020479,0,6,3,1.011404265
0,180518,A,43,all,180518_A26_081_wavchunk5_f,180518_A26_081_wavchunk5_f,2.312291667,586.951625,60865.42877,61141.12267,25.7,4030.833394,1359.375,14.96455763,0,7,4,1.277034259
0,180518,A,44,all,180518_A26_081_wavchunk6_f,180518_A26_081_wavchunk6_f,24.35997917,25.98120833,61224.35998,61225.98121,25.7,3759.74339,1359.375,14.80358267,0,7,4,1.277034259
0,180518,A,45,all,180518_A41_081_wavchunk4_f,180518_A41_081_wavchunk4_f,276.9842708,581.4779167,61296.98427,61383.043,25.7,4187.65055,1359.375,16.39904339,0,7,4,1.277034259
0,180518,A,46,all,180518_A04_081_wavchunk5_f,180518_A02_081_wavchunk8_f,9.550583333,412.2745625,61976.82063,62059.04935,25.5,3052.20908,1359.375,18.27800712,0,7,5,1.549826046
0,180518,A,47,all,180518_A04_081_wavchunk11_f,180518_A18_081_wavchunk13_f,411.2238125,439.4632083,65811.22381,65839.46321,26.1,3839.702907,1406.25,25.19534453,0,6,3,1.011404265
0,180518,A,48,all,180518_A26_081_wavchunk14_f,180518_A26_081_wavchunk14_f,309.79425,311.050875,66309.79425,66311.05088,26.3,2938.021575,1453.125,15.91538321,0,9,5,1.427061043
0,180518,A,49,all,180518_A04_081_wavchunk12_f,180518_A44_081_wavchunk13_f,2.830958333,400.0219583,66389.26977,66567.97506,26.3,4444.953237,1453.125,14.46410529,0,9,5,1.427061043
0,180518,A,50,all,180518_A26_081_wavchunk16_f,180518_A26_081_wavchunk16_f,550.0800833,551.4459792,67750.08008,67751.44598,26.2,3044.000815,1406.25,16.10639985,0,9,6,1.58109375
0,180518,A,51,all,180518_A17_081_wavchunk17_f,180518_A43_081_wavchunk16_f,0.168020833,599.8890833,67866.62794,67994.45769,26.2,3251.81881,1312.5,18.93168681,0,8,5,1.386294361
0,180518,A,52,all,180518_A26_081_wavchunk18_f,180518_A26_081_wavchunk18_f,504.0126875,506.2957292,68904.01269,68906.29573,26.4,3164.275555,1359.375,20.58657128,0,11,5,1.294545166
0,180518,A,53,all,180518_A26_081_wavchunk19_f,180518_A26_081_wavchunk19_f,437.6334792,439.5109583,69437.63348,69439.51096,26.4,2000.376377,1406.25,16.51150146,0,11,5,1.294545166
0,180518,A,54,all,180518_A17_081_wavchunk20_f,180518_A43_081_wavchunk18_f,53.07854167,567.216375,69533.07854,69657.50473,26.1,3133.551944,1406.25,17.17882435,0,11,5,1.294545166
0,180518,A,55,all,180518_A41_081_wavchunk19_f,180518_A11_081_wavchunk22_f,304.8193333,597.6742292,70613.04025,70625.89752,25.9,2785.818719,1359.375,16.25608883,0,7,3,0.955699891
0,180518,A,56,all,180518_A29_081_wavchunk21_f,180518_A29_081_wavchunk21_f,596.0469583,597.180875,71276.04696,71277.18087,25.9,3611.997907,2226.5625,9.700889248,0,4,2,0.693147181
0,180518,A,57,all,180518_A04_081_wavchunk24_f,180518_A16_081_wavchunk26_f,139.40125,382.5207708,73339.40125,73402.52077,24.2,3474.828043,1429.6875,13.92837925,0,1,1,0
0,180518,A,58,all,180518_A43_081_wavchunk26_f,180518_A43_081_wavchunk26_f,501.418375,502.67825,74481.41838,74482.67825,23.9,4509.314215,1312.5,18.25577934,0,1,1,0
0,180518,A,59,all,180518_A01_081_wavchunk28_f,180518_A01_081_wavchunk28_f,476.6488333,477.885625,74696.64883,74697.88563,23.9,3748.596138,1406.25,15.36232861,0,1,1,0
0,180518,A,60,all,180518_A43_081_wavchunk27_f,180518_A43_081_wavchunk27_f,483.7277083,485.08875,75063.72771,75065.08875,23.6,2842.432662,1312.5,14.69440235,0,1,1,0
0,180518,A,61,all,180518_A41_081_wavchunk28_f,180518_A41_081_wavchunk28_f,102.511125,103.962125,75522.51113,75523.96212,23.6,2157.531958,1265.625,19.29703653,0,1,1,0
0,180518,A,62,all,180518_A17_081_wavchunk30_f,180518_A11_081_wavchunk31_f,406.6646875,591.8510625,76070.77431,76127.835,23.2,2532.2107,1054.6875,9.175682052,0,1,1,0
0,180518,A,63,all,180518_A04_081_wavchunk30_f,180518_A04_081_wavchunk30_f,316.4684375,318.1826458,77116.46844,77118.18265,22.6,4401.841809,1406.25,12.83406862,0,2,1,0
0,180518,A,64,all,180518_A17_081_wavchunk33_f,180518_A16_081_wavchunk33_f,91.89022917,510.4729375,77371.89023,77457.17125,22.6,3392.154279,1312.5,19.04330084,0,2,1,0
0,180518,A,65,all,180518_A12_081_wavchunk34_f,180518_A12_081_wavchunk34_f,53.3609375,54.64127083,77573.36094,77574.64127,22.6,5341.48707,1265.625,14.83988545,0,2,1,0
0,180518,A,66,all,180518_A17_081_wavchunk36_f,180518_A12_081_wavchunk37_f,157.6315625,390.3657292,79468.85131,79478.654,21.6,4805.279379,1265.625,13.11942668,0,1,1,0
0,180518,A,67,all,180518_A04_081_wavchunk35_f,180518_A04_081_wavchunk35_f,244.718875,246.0481458,80044.71887,80046.04815,21.6,4111.694683,1406.25,19.5599022,0,1,1,0
0,180518,A,68,all,180518_A04_081_wavchunk35_f,180518_A04_081_wavchunk35_f,545.6211042,546.7471042,80345.6211,80346.7471,21.2,5851.352561,1265.625,13.32149201,0,1,1,0
0,180518,A,69,all,180518_A03_081_wavchunk44_f,180518_A03_081_wavchunk44_f,311.3458542,332.6584792,83831.34585,83852.65848,20.4,2698.072683,375,25.32792709,0,2,1,0
0,180518,A,70,all,180518_A04_081_wavchunk42_f,180518_A04_081_wavchunk42_f,353.1301875,354.7017292,84353.13019,84354.70173,20.3,5316.666401,1265.625,13.9989925,0,2,1,0
0,180518,A,71,all,180518_A04_081_wavchunk45_f,180518_A04_081_wavchunk45_f,467.6610417,468.7225625,86267.66104,86268.72256,20,3785.205175,1359.375,10.36249092,0,1,1,0
0,180518,A,72,all,180518_A01_00_wavchunk3_f,180518_A01_00_wavchunk3_f,102.76075,134.3822917,87342.76075,87374.38229,19.9,3769.535164,1406.25,13.15879652,0,4,2,0.562335145
0,180518,A,73,all,180518_A11_00_wavchunk4_f,180518_A43_00_wavchunk2_f,372.2355833,515.949625,87852.23558,87887.2174,19.8,3931.886208,1359.375,13.90829269,0,6,3,0.867563228
0,180518,A,74,all,180518_A10_00_wavchunk7_f,180518_A10_00_wavchunk7_f,104.9671667,127.8632708,89384.96717,89407.86327,19.4,4935.979633,1312.5,19.57222819,0,7,3,0.955699891
0,180518,A,75,all,180518_A10_00_wavchunk13_f,180518_A10_00_wavchunk13_f,128.7286875,130.113,93008.72869,93010.113,19,4329.738976,1312.5,17.33712583,0,0,0,0
0,180518,A,76,all,180518_A43_00_wavchunk13_f,180518_A43_00_wavchunk13_f,420.2056667,421.5526458,94500.20567,94501.55265,18.8,5340.70051,1312.5,20.04516349,0,2,1,0
0,180518,A,77,all,180518_A01_00_wavchunk15_f,180518_A01_00_wavchunk15_f,319.5054792,320.556625,94759.50548,94760.55663,18.6,4835.1365,1359.375,10.46456318,0,2,1,0
0,180518,A,78,all,180518_A10_00_wavchunk16_f,180518_A10_00_wavchunk16_f,524.8412083,525.980125,95204.84121,95205.98013,18.6,4169.209256,1312.5,10.53632838,0,2,1,0
0,180518,A,79,all,180518_A10_00_wavchunk23_f,180518_A10_00_wavchunk23_f,11.580875,12.6273125,98891.58088,98892.62731,18.4,5217.400692,1312.5,14.33434868,0,5,2,0.500402424
0,180518,A,80,all,180518_A10_00_wavchunk23_f,180518_A10_00_wavchunk23_f,253.086125,254.1160208,99133.08613,99134.11602,18.4,5349.778975,1359.375,26.21624355,0,4,2,0.562335145
0,180518,A,81,all,180518_A29_00_wavchunk34_f,180518_A10_00_wavchunk35_f,2.835,597.9295208,106545.183,106660.7643,17.5,3507.873596,1359.375,12.22050373,0,10,4,1.088899975
0,180518,A,82,all,180518_A43_00_wavchunk34_f,180518_A26_00_wavchunk35_f,5.184583333,269.1605625,106780.1752,106977.3122,17.5,4119.281366,1359.375,16.76870154,0,10,4,1.088899975
0,180518,A,83,all,180518_A29_00_wavchunk35_f,180518_A10_00_wavchunk36_f,73.12189583,496.7993958,107113.1219,107176.7994,17.5,5038.876047,1406.25,13.05195957,0,10,4,1.088899975
0,180518,A,84,all,180518_A26_00_wavchunk35_f,180518_A26_00_wavchunk35_f,492.3978542,494.1114583,107292.3979,107294.1115,17.5,3340.010586,1406.25,10.50417614,0,10,4,1.088899975
0,180518,A,85,all,180518_A11_00_wavchunk37_f,180518_A01_00_wavchunk37_f,0.080729167,599.9409792,107826.3744,108106.4772,17.5,3299.463385,1406.25,16.106782,0,11,4,1.033562054
0,180518,A,86,all,180518_A26_00_wavchunk38_f,180518_A26_00_wavchunk39_f,1.0494375,588.111875,108966.1686,109572.3182,17.51644737,2927.965381,1406.25,16.43356788,0,6,3,0.867563228
0,180518,A,87,all,180518_A26_00_wavchunk39_f,180518_A26_00_wavchunk39_f,551.0829375,552.2782708,109751.0829,109752.2783,17.5,2723.780894,1312.5,14.22172648,0,4,2,0.562335145
0,180518,A,88,all,180518_A11_00_wavchunk41_f,180518_A10_00_wavchunk41_f,289.031625,550.2281667,109969.0316,110040.3657,17.5,2582.9242,1523.4375,10.13060036,0,3,2,0.636514168
0,180518,A,89,all,180518_A29_00_wavchunk42_f,180518_A26_00_wavchunk42_f,88.1405,565.6906042,111328.1405,111484.9182,17.6,3436.826261,1453.125,15.07481988,0,7,3,1.004242473
0,180518,A,90,all,180518_A44_00_wavchunk46_f,180518_A44_00_wavchunk46_f,589.0503958,591.3123542,114469.0504,114471.3124,17.8,2739.788496,1406.25,11.05236981,0,10,4,1.279854226
0,180518,A,91,all,180518_A17_00_wavchunk49_f,180518_A18_00_wavchunk49_f,249.8053958,346.7113542,115298.5721,115335.0831,18,1755.180962,1406.25,9.270216414,0,7,4,1.153741943
0,180518,A,92,all,180518_A17_00_wavchunk50_f,180518_A18_00_wavchunk50_f,134.1451042,378.3473333,115803.2283,115835.8009,18.1,4382.710132,1476.5625,6.737759863,0,5,3,0.950270539
0,180518,A,93,all,180518_A26_00_wavchunk50_f,180518_A26_00_wavchunk50_f,276.8006667,279.0086042,116076.8007,116079.0086,18.1,3129.120693,1125,16.7575626,0,5,3,0.950270539
0,180518,A,94,all,180518_A29_00_wavchunk50_f,180518_A10_00_wavchunk52_f,6.515,599.4003125,116215.2112,116348.933,18.13846154,3586.558534,1453.125,8.139374082,0,5,3,0.950270539
0,180518,B,0,all,180518_B17_080_wavchunk3_f,180518_B17_080_wavchunk3_f,179.1304167,186.0936875,29219.13042,29226.09369,,4943.94041,1429.6875,19.5878232,0,10,2,0.610864302
0,180518,B,1,all,180518_B06_080_wavchunk8_f,180518_B06_080_wavchunk8_f,101.1186667,102.8195625,32621.11867,32622.81956,,5428.071078,1406.25,8.376904692,0,25,5,1.255529673
0,180518,B,2,all,180518_B06_080_wavchunk8_f,180518_B06_080_wavchunk8_f,303.4508125,311.166,32823.45081,32831.166,,5428.071078,1406.25,8.376904692,0,26,5,1.283750601
0,180518,B,3,all,180518_B06_080_wavchunk8_f,180518_B06_080_wavchunk8_f,375.1631875,421.5041875,32895.16319,32941.50419,,5428.071078,1406.25,8.376904692,0,29,5,1.25523985
0,180518,B,4,all,180518_B06_080_wavchunk8_f,180518_B06_080_wavchunk8_f,581.5548958,584.316625,33101.5549,33104.31663,,5428.071078,1406.25,8.376904692,0,26,4,1.142444816
0,180518,B,5,all,180518_B06_080_wavchunk9_f,180518_B06_080_wavchunk9_f,63.80458333,500.3785,33229.82692,33620.3785,,3639.950815,1406.25,10.9177755,0,29,4,1.077196403
0,180518,B,6,all,180518_B17_080_wavchunk10_f,180518_B17_080_wavchunk10_f,482.4570625,483.6205833,33722.45706,33723.62058,,3664.431735,1359.375,12.27550179,0,30,4,1.056846303
0,180518,B,7,all,180518_B21_081_wavchunk15_f,180518_B21_081_wavchunk15_f,185.2748958,186.5217292,65225.2749,65226.52173,28.1,4326.879143,1265.625,14.43657265,0,11,2,0.474139313
0,180518,B,8,all,180518_B08_081_wavchunk27_f,180518_B08_081_wavchunk27_f,182.4952292,183.6401458,72902.49523,72903.64015,27,3342.699418,1453.125,13.26582502,0,6,1,0
0,180518,B,9,all,180518_B22_081_wavchunk28_f,180518_B08_081_wavchunk27_f,64.10904167,568.13875,73144.10904,73288.13875,26.7,2553.625044,1406.25,13.26582502,0,6,1,0
0,180518,B,10,all,180518_B22_081_wavchunk28_f,180518_B22_081_wavchunk28_f,451.9077083,458.4232917,73531.90771,73538.42329,26.7,2223.391915,1394.53125,11.68463342,0,6,2,0.450561209
0,180518,B,11,all,180518_B03_081_wavchunk29_f,180518_B06_081_wavchunk29_f,0.61925,523.041125,73920.61925,74001.97027,26,3270.227048,1453.125,14.87173132,0,5,2,0.500402424
0,180518,B,12,all,180518_B03_081_wavchunk29_f,180518_B03_081_wavchunk29_f,210.1098542,211.3004375,74130.10985,74131.30044,26,4684.746482,1453.125,14.82469113,0,4,2,0.562335145
0,180518,B,13,all,180518_B03_081_wavchunk29_f,180518_B03_081_wavchunk29_f,327.9813958,329.338375,74247.9814,74249.33837,26,4684.746482,1453.125,14.82469113,0,4,2,0.562335145
0,180518,B,14,all,180518_B03_081_wavchunk29_f,180518_B03_081_wavchunk29_f,413.9974375,449.1195625,74333.99744,74369.11956,26,4684.746482,1453.125,14.82469113,0,3,2,0.636514168
0,180518,B,15,all,180518_B06_081_wavchunk30_f,180518_B06_081_wavchunk30_f,74.74322917,76.278625,74594.74323,74596.27863,26,5663.699478,1453.125,12.18986792,0,2,2,0.693147181
0,180518,B,16,all,180518_B06_081_wavchunk30_f,180518_B06_081_wavchunk30_f,325.2658333,381.87325,74845.26583,74901.87325,25.3,5663.699478,1453.125,12.18986792,0,1,1,0
0,180518,B,17,all,180518_B20_00_wavchunk11_f,180518_B20_00_wavchunk11_f,264.0111042,314.8795208,90864.0111,90914.87952,20.3,3607.873191,1265.625,8.106130261,0,1,1,0
0,180518,B,18,all,180518_B20_00_wavchunk11_f,180518_B20_00_wavchunk11_f,457.5394583,460.138625,91057.53946,91060.13862,20.2,3607.873191,1265.625,8.106130261,0,2,1,0
0,180518,B,19,all,180518_B20_00_wavchunk11_f,180518_B20_00_wavchunk11_f,540.3762292,541.4036667,91140.37623,91141.40367,20.2,3607.873191,1265.625,8.106130261,0,2,1,0
0,180518,B,20,all,180518_B03_00_wavchunk34_f,180518_B03_00_wavchunk34_f,5.055604167,6.208395833,103685.0556,103686.2084,18.7,4850.878951,1453.125,7.256235828,0,4,1,0
0,180518,B,21,all,180518_B03_00_wavchunk34_f,180518_B03_00_wavchunk34_f,179.0594375,180.41625,103859.0594,103860.4163,18.7,4850.878951,1453.125,7.256235828,0,5,1,0
0,180518,B,22,all,180518_B03_00_wavchunk34_f,180518_B03_00_wavchunk34_f,262.0756875,263.1619792,103942.0757,103943.162,18.7,4850.878951,1453.125,7.256235828,0,5,1,0
0,180518,B,23,all,180518_B03_00_wavchunk34_f,180518_B03_00_wavchunk34_f,490.9036875,492.6041875,104170.9037,104172.6042,18.7,4850.878951,1453.125,7.256235828,0,5,1,0
0,180518,B,24,all,180518_B03_00_wavchunk34_f,180518_B03_00_wavchunk34_f,598.9062708,600.0087708,104278.9063,104280.0088,18.7,4850.878951,1453.125,7.256235828,0,6,1,0
0,180518,B,25,all,180518_B17_00_wavchunk34_f,180518_B17_00_wavchunk34_f,388.9216667,392.5158125,104788.9217,104792.5158,18.6,2872.684194,1406.25,11.96389963,0,8,1,0
0,180518,B,26,all,180518_B03_00_wavchunk41_f,180518_B03_00_wavchunk41_f,81.26366667,135.3918125,107961.2637,108015.3918,18.5,6463.430177,1312.5,10.58265865,0,11,1,0
0,180518,B,27,all,180518_B03_00_wavchunk41_f,180518_B03_00_wavchunk41_f,262.4814375,264.1823542,108142.4814,108144.1824,18.5,6463.430177,1312.5,10.58265865,0,11,1,0
0,180518,B,28,all,180518_B03_00_wavchunk41_f,180518_B03_00_wavchunk41_f,442.9400833,444.1306667,108322.9401,108324.1307,18.5,6463.430177,1312.5,10.58265865,0,10,1,0
0,180518,B,29,all,180518_B03_00_wavchunk42_f,180518_B03_00_wavchunk42_f,62.37910417,128.56,108542.3791,108608.56,18.5,4735.33945,1453.125,9.469161492,0,9,1,0
0,180518,B,30,all,180518_B03_00_wavchunk44_f,180518_B03_00_wavchunk44_f,70.0460625,71.46654167,109750.0461,109751.4665,18.6,5363.968131,1476.5625,10.85676384,0,6,1,0
0,180518,B,31,all,180518_B03_00_wavchunk44_f,180518_B03_00_wavchunk44_f,203.4402708,351.7455625,109984.193,110031.7456,18.5,5306.424032,1476.5625,10.61913162,0,4,1,0
0,180518,B,32,all,180518_B03_00_wavchunk44_f,180518_B03_00_wavchunk44_f,549.7096875,551.1350417,110229.7097,110231.135,18.5,5363.968131,1476.5625,10.85676384,0,3,1,0
0,180518,B,33,all,180518_B03_00_wavchunk53_f,180518_B03_00_wavchunk53_f,38.93872917,40.74397917,115118.9387,115120.744,18.8,3452.65054,1429.6875,6.190400118,0,0,0,0
0,180518,B,34,all,180518_B03_00_wavchunk53_f,180518_B03_00_wavchunk53_f,307.4104583,311.3723125,115387.4105,115391.3723,19.1,3452.65054,1429.6875,6.190400118,0,0,0,0
0,180518,B,35,all,180518_B03_00_wavchunk56_f,180518_B03_00_wavchunk56_f,182.9355208,184.5583958,117062.9355,117064.5584,19.1,4120.97471,1335.9375,10.70924216,0,0,0,0
0,180518,B,36,all,180518_B03_00_wavchunk56_f,180518_B03_00_wavchunk56_f,350.7539375,352.7428125,117230.7539,117232.7428,19.1,4120.97471,1335.9375,10.70924216,0,0,0,0
0,180518,B,37,all,180518_B03_00_wavchunk56_f,180518_B03_00_wavchunk56_f,579.9053542,593.902,117459.9054,117473.902,19.1,4120.97471,1335.9375,10.70924216,0,0,0,0
0,180518,B,38,all,180518_B03_00_wavchunk57_f,180518_B03_00_wavchunk57_f,77.964,79.4965625,117557.964,117559.4966,19.1,2747.267159,1359.375,6.525019371,0,0,0,0
0,180520,A,0,all,180520_A16_00_wavchunk41_f,180520_A16_00_wavchunk41_f,555.3568542,557.8048958,26295.35685,26297.8049,17.7,2905.483711,1429.6875,10.21224448,0,0,0,0
0,180520,A,1,all,180520_A16_00_wavchunk42_f,180520_A16_00_wavchunk42_f,169.1722917,170.3615,26509.17229,26510.3615,17.8,3243.29992,1406.25,8.408955538,0,1,1,0
0,180520,A,2,all,180520_A29_00_wavchunk42_f,180520_A49_00_wavchunk42_f,2.12075,595.9226042,26895.50679,27600.66467,17.8,3631.585711,1359.375,9.945209264,0,1,1,0
0,180520,A,3,all,180520_A43_00_wavchunk43_f,180520_A43_00_wavchunk43_f,3.883333333,77.96454167,27663.88333,27737.96454,17.8,2428.704696,1359.375,7.89158775,0,1,1,0
0,180520,A,4,all,180520_A16_00_wavchunk46_f,180520_A29_00_wavchunk45_f,26.23672917,109.2507292,28766.23673,28789.25073,17.9,2580.489266,1359.375,15.49833355,0,1,1,0
