glob_cat,date,plot,bout,rec_ID,file_begin,file_end,bout_loc_begin,bout_loc_end,bout_glob_begin,bout_glob_end,mean_temp,med_freq_cent,med_dom_freq,peak_rate,n_idle,n_hs_30m,min_diff_hs,n_cs_30m,min_diff_cs
3,180628,A,6.0,2,180628_A02_160_wavchunk47_f,180628_A02_160_wavchunk47_f,181.6429375,183.1370417,86761.64294,86763.13704,25.8,2076.6348912093345,1265.625,6.692973771909032,0,1,816.3185399999929,1,322.928190000006
3,180628,A,7.0,2,180628_A02_161_wavchunk40_f,180628_A02_161_wavchunk40_f,137.0421042,139.4743542,111317.0421,111319.4744,20.2,2195.1779796893616,1171.875,4.933703361085415,0,0,7920.054699999993,0,6968.372999999992
3,180628,A,0.0,17,180628_A17_160_wavchunk21_f,180628_A17_160_wavchunk21_f,173.7062292,176.823625,71273.70623,71276.82363,31.2,4433.315611859371,1359.375,9.623416981321215,0,0,5469.565730000002,1,762.664770000003
3,180628,A,1.0,17,180628_A17_160_wavchunk38_f,180628_A17_160_wavchunk38_f,408.0771458,433.5075833,81708.07715,81733.50758,27.4,2807.12714027354,1406.25,4.530339177088145,1,1,668.6630600000062,0,2432.871549999996
3,180628,A,0.0,24,180628_A24_160_wavchunk9_f,180628_A24_160_wavchunk9_f,558.9337292,567.6900417,64458.93373,64467.69004,32.8,1790.5311328655744,1312.5,6.623808594772331,0,1,111.62164999999368,1,81.02318999999989
3,180628,A,0.0,18,180628_A18_160_wavchunk34_f,180628_A18_160_wavchunk34_f,36.65979167,40.07635417,78996.65979,79000.07635,28.4,4921.825053334316,1218.75,12.87836288689968,0,1,60.88691000000108,6,115.47721000001184
3,180628,A,0.0,28,180628_A28_160_wavchunk43_f,180628_A28_160_wavchunk43_f,347.3786042,349.7000625,84887.3786,84889.70006,26.2,2293.6892733491163,1265.625,4.307637081575877,0,0,2510.638389999993,2,23.363380000009784
3,180628,A,0.0,30,180628_A30_160_wavchunk31_f,180628_A30_160_wavchunk31_f,132.9506667,138.7870625,77592.95067,77598.78706,29.8,4104.645779077259,1359.375,3.9407882290368974,0,2,849.6787100000074,6,692.1266399999877
3,180628,A,0.0,43,180628_A43_160_wavchunk26_f,180628_A43_160_wavchunk26_f,183.1960208,276.6972083,74703.19602,74796.69721,30.3,2751.476610933908,1359.375,7.364724334276654,1,0,2040.0759399999952,0,2889.7546500000026
3,180628,A,1.0,43,180628_A43_160_wavchunk45_f,180628_A43_160_wavchunk45_f,518.71475,521.5301458,86438.71475,86441.53015,25.8,1535.4372333976692,656.25,3.5518984157053106,1,1,1139.246729999999,3,322.928190000006
3,180628,A,2.0,43,180628_A43_162_wavchunk2_f,180628_A43_162_wavchunk3_f,0.632979167,598.4947917,118285.4151,118323.3529,20.3,3642.2626166671816,1312.5,5.493562231759657,0,1,951.681700000001,0,6968.372999999992
3,180628,A,0.0,44,180628_A44_08_wavchunk38_f,180628_A44_08_wavchunk38_f,434.7906667,473.02775,57074.79067,57113.02775,33.2,1491.1625146440565,1406.25,9.071167168511105,1,0,7272.521410000001,3,666.4353100000008
3,180628,A,1.0,44,180628_A44_160_wavchunk32_f,180628_A44_160_wavchunk32_f,165.0773125,170.7005417,78285.07731,78290.70054,29.0,1247.0346380593912,1031.25,3.201007724654058,0,2,650.6955700000108,5,44.10198000000673
3,180628,A,2.0,44,180628_A44_160_wavchunk32_f,180628_A44_160_wavchunk32_f,401.2010833,406.0838542,78521.20108,78526.08385,28.4,1367.2519262689634,281.25,6.553627962145971,0,2,414.57180000000517,5,192.02178999999887
3,180628,A,0.0,49,180628_A49_160_wavchunk33_f,180628_A49_160_wavchunk33_f,161.1825833,169.1751875,78881.18258,78889.17519,28.4,3649.190191970135,1312.5,5.187211010932228,0,1,54.59030000001076,5,115.47721000001184
3,180628,A,1.0,49,180628_A49_160_wavchunk33_f,180628_A49_160_wavchunk33_f,555.2056042,559.038875,79275.2056,79279.03888,28.4,4111.125223986065,1171.875,7.565340739251184,0,1,339.43271999999706,5,278.545809999996
3,180628,A,0.0,42,180628_A42_160_wavchunk32_f,180628_A42_160_wavchunk32_f,149.1792917,156.42175,78329.17929,78336.42175,29.0,2014.8562205768671,1171.875,4.694538571732664,0,2,606.593590000004,6,44.10198000000673
3,180628,A,1.0,42,180628_A42_160_wavchunk43_f,180628_A42_160_wavchunk43_f,130.7419792,192.4884792,84910.74198,84972.48848,26.2,3404.595460720543,1406.25,9.255722713973697,2,0,2534.0017700000026,3,23.363380000009784
3,180628,A,0.0,40,180628_A40_08_wavchunk24_f,180628_A40_08_wavchunk24_f,282.6343333,320.028,48162.63433,48200.028,31.600000000000005,4572.895616395897,1265.625,10.50304287374923,0,0,16184.677750000003,0,7227.688499999997
3,180628,C,0.0,1,180628_C01_16_1_wavchunk24_f,180628_C01_16_1_wavchunk24_f,356.4099167,362.5796458,70496.40992,70502.57965,27.5,5487.055307793526,1652.34375,13.545801522472283,0,3,63.22530999999435,5,42.55174999999872
3,180628,C,1.0,1,180628_C01_16_1_wavchunk37_f,180628_C01_16_1_wavchunk37_f,266.2445,291.8082083,78206.2445,78231.80821,25.9,4280.672468784836,2144.53125,12.76577229767812,1,31,27.820689999993192,3,133.36407999999938
3,180628,C,2.0,1,180628_C01_16_1_wavchunk37_f,180628_C01_16_1_wavchunk37_f,414.843625,416.6145,78354.84363,78356.6145,25.9,4986.019192944809,1171.875,12.423237100303522,0,31,84.00467000000936,3,15.235050000002957
3,180628,C,3.0,1,180628_C01_16_1_wavchunk43_f,180628_C01_16_1_wavchunk43_f,67.68658333,88.36433333,81607.68658,81628.36433,25.100000000000005,2458.884781660522,1359.375,5.251583680703712,1,26,97.6131999999925,5,462.09992000000784
3,180628,C,0.0,2,180628_C02_16_1_wavchunk45_f,180628_C02_16_1_wavchunk45_f,22.82520833,31.58641667,82762.82521,82771.58642,24.9,2893.566230161529,1218.75,6.523350250117345,0,25,82.90200000000186,5,62.43678999999247
3,180628,C,0.0,3,180628_C03_16_1_wavchunk15_f,180628_C03_16_1_wavchunk15_f,0.176729167,6.6835625,64740.17673,64746.68356,30.1,2030.083127032935,1265.625,14.6000358597372,1,7,512.5649399999966,6,446.0390200000038
3,180628,C,1.0,3,180628_C03_16_1_wavchunk17_f,180628_C03_16_1_wavchunk17_f,187.8675417,205.7640833,66127.86754,66145.76408,30.0,2864.268657755588,1218.75,6.326866114286342,0,5,17.649499999999534,7,69.67894000001252
3,180628,C,2.0,3,180628_C03_16_1_wavchunk44_f,180628_C03_16_1_wavchunk44_f,457.0992708,462.4874792,82597.09927,82602.48748,24.9,5025.455696696412,1218.75,15.218357917528564,1,28,27.55005999999412,4,165.72593999998935
3,180628,C,3.0,3,180628_C03_16_1_wavchunk44_f,180628_C03_16_1_wavchunk44_f,560.3884167,567.7422292,82700.38842,82707.74223,24.9,3818.3872756764,1218.75,5.847307094109348,1,25,20.465210000009392,4,62.43678999999247
3,180628,C,0.0,5,180628_C05_16_1_wavchunk23_f,180628_C05_16_1_wavchunk23_f,367.3803333,370.5993125,69907.38033,69910.59931,27.8,2604.823117162622,656.25,1.863932898415657,1,6,652.2548999999999,6,19.19376999999804
3,180628,C,0.0,7,180628_C07_08_wavchunk41_f,180628_C07_08_wavchunk41_f,514.6097083,522.271625,53434.60971,53442.27163,33.0,1956.3110220990864,1312.5,16.44492662593502,1,2,35.92369000000326,0,2667.2913999999946
3,180628,C,1.0,7,180628_C07_08_wavchunk43_f,180628_C07_08_wavchunk43_f,113.1470833,122.1606042,54233.14708,54242.1606,32.8,3130.0761287082537,703.125,2.6626665033318004,0,2,762.6136800000022,0,2647.5631499999945
3,180628,C,2.0,7,180628_C07_08_wavchunk45_f,180628_C07_08_wavchunk45_f,175.8706667,256.4803333,55495.87067,55576.48033,32.5,4695.970091815851,1312.5,9.527838337563184,0,1,1868.1342300000033,1,1384.8395600000003
3,180628,C,3.0,7,180628_C07_08_wavchunk45_f,180628_C07_08_wavchunk45_f,355.373875,597.6441042,55675.37388,55917.6441,32.5,5412.692606069911,1312.5,13.751611516974643,0,1,1688.6310200000007,1,1205.3363499999978
3,180628,C,4.0,7,180628_C07_08_wavchunk46_f,180628_C07_08_wavchunk46_f,259.8722292,314.8941875,56179.87223,56234.89419,32.3,5402.611447596868,1324.21875,20.604371665788733,0,1,1184.132669999999,1,700.8379999999961
3,180628,C,5.0,7,180628_C07_08_wavchunk46_f,180628_C07_08_wavchunk46_f,540.9504375,542.4315,56460.95044,56462.4315,32.3,5936.48060316832,1312.5,16.879773811030933,0,1,903.0544599999994,1,419.7597899999964
3,180628,C,6.0,7,180628_C07_16_1_wavchunk45_f,180628_C07_16_1_wavchunk45_f,250.310375,261.3822917,82990.31038,83001.38229,24.899999999999995,5273.536396911353,1476.5625,11.838322340605446,0,29,119.39884999999776,6,227.48516999999993
3,180628,C,0.0,8,180628_C08_08_wavchunk13_f,180628_C08_08_wavchunk13_f,209.7547917,234.6794375,36329.75479,36354.67944,31.600000000000005,2853.64291754791,1312.5,7.111321816942724,1,4,148.96985999999742,3,29.298979999999574
3,180628,C,1.0,8,180628_C08_16_1_wavchunk36_f,180628_C08_16_1_wavchunk36_f,454.4888333,462.5532083,77794.48883,77802.55321,25.9,2865.2799654984165,1359.375,12.896225683949469,1,31,3.3748500000074273,4,62.967210000002524
3,180628,C,2.0,8,180628_C08_16_1_wavchunk43_f,180628_C08_16_1_wavchunk43_f,529.7865,535.1920625,82069.7865,82075.19206,25.1,2271.026549608319,1265.625,6.131302864883788,0,27,14.101209999993443,5,462.09992000000784
3,180628,C,0.0,11,180628_C11_08_wavchunk12_f,180628_C11_08_wavchunk12_f,540.4558125,595.9770417,36300.45581,36355.97704,31.6,4488.361009611822,1195.3125,10.021709802125583,0,4,178.268839999997,3,29.298979999999574
3,180628,C,1.0,11,180628_C11_08_wavchunk37_f,180628_C11_08_wavchunk37_f,7.3183125,8.376958333,50767.31831,50768.37696,33.0,6665.599256778933,2859.375,13.224701853819814,0,4,85.24156999999832,0,2667.2913999999946
3,180628,C,2.0,11,180628_C11_16_1_wavchunk5_f,180628_C11_16_1_wavchunk5_f,489.7123958,495.9465,59409.7124,59415.9465,31.3,2795.10281591422,1500.0,4.170607244424987,0,1,169.6319999999978,2,499.95614999999816
3,180628,C,3.0,11,180628_C11_16_1_wavchunk11_f,180628_C11_16_1_wavchunk11_f,432.0662083,440.5075,62952.06621,62960.5075,30.4,3960.124763924547,1242.1875,4.689084561765142,0,5,525.7145999999993,3,609.3542499999967
3,180628,C,4.0,11,180628_C11_16_1_wavchunk16_f,180628_C11_16_1_wavchunk16_f,184.5584792,186.1463542,65704.55848,65706.14635,30.1,2993.8297708516684,1218.75,7.557269936235535,0,7,81.57686999998987,5,183.50134999999136
3,180628,C,5.0,11,180628_C11_16_1_wavchunk16_f,180628_C11_16_1_wavchunk16_f,254.5364375,258.8979583,65774.53644,65778.89796,30.1,2913.752666626764,1406.25,20.864381520119224,1,7,11.598910000000615,5,113.52339000000211
3,180628,C,6.0,11,180628_C11_16_1_wavchunk16_f,180628_C11_16_1_wavchunk17_f,6.542541667,591.9619375,66058.1886,66133.0146,30.0,2737.935361982267,1546.875,11.87112873757854,4,5,52.02944000001298,5,69.67894000001252
3,180628,C,7.0,11,180628_C11_16_1_wavchunk17_f,180628_C11_16_1_wavchunk17_f,501.3859375,525.5171875,66621.38594,66645.51719,30.0,3023.526861494918,1453.125,4.194171055453614,0,5,323.72470999999496,4,255.19706000000588
3,180628,C,8.0,11,180628_C11_16_1_wavchunk24_f,180628_C11_16_1_wavchunk24_f,133.8581667,173.1014792,70453.85817,70493.10148,27.5,2498.038968228436,1242.1875,9.521032017790668,2,4,105.77705999999307,5,42.55174999999872
3,180628,C,9.0,11,180628_C11_16_1_wavchunk28_f,180628_C11_16_1_wavchunk28_f,132.6483542,158.560875,72852.64835,72878.56088,27.0,2320.0007340355314,1453.125,3.956152641556087,1,1,1629.3612100000028,5,270.72097999999824
3,180628,C,10.0,11,180628_C11_16_2_wavchunk0_f,180628_C11_16_2_wavchunk0_f,69.26766667,179.7185,84789.26767,84899.7185,23.03333333333333,3108.8381108191925,1500.0,13.1604539606733,2,27,4.600160000001779,5,12.555869999996503
3,180628,C,11.0,11,180628_C11_16_1_wavchunk49_f,180628_C11_16_1_wavchunk49_f,91.7725625,101.718875,85411.77256,85421.71887,22.3,3813.60337814768,1804.6875,12.86909093194086,1,23,30.522939999995288,4,148.98107999999775
3,180628,C,0.0,12,180628_C12_16_1_wavchunk33_f,180628_C12_16_1_wavchunk33_f,2.65525,15.3535625,75722.65525,75735.35356,26.3,5453.644306750206,1265.625,14.423043826903308,0,21,27.798750000001746,3,1150.8064799999993
3,180628,C,1.0,12,180628_C12_16_1_wavchunk48_f,180628_C12_16_1_wavchunk48_f,81.82354167,91.171125,84801.82354,84811.17113,24.5,5998.478359080494,1218.75,17.436825168367335,0,27,7.955709999994724,4,12.555869999996503
3,180628,C,2.0,12,180628_C12_16_1_wavchunk48_f,180628_C12_16_1_wavchunk48_f,542.7914792,543.9448958,85262.79148,85263.9449,22.3,4677.754475223366,1218.75,14.738819449461744,0,24,4.631999999997788,4,148.98107999999775
3,180628,C,0.0,13,180628_C13_16_1_wavchunk7_f,180628_C13_16_1_wavchunk7_f,579.9105417,581.1434375,60879.91054,60881.14344,31.0,2105.4537527340945,1148.4375,4.055492657868501,0,2,1329.742210000004,2,1289.4302300000054
3,180628,C,1.0,13,180628_C13_16_1_wavchunk10_f,180628_C13_16_1_wavchunk10_f,242.7119583,345.0684583,62342.71196,62445.06846,30.399999999999995,4289.819290445565,1312.5,5.097706032285472,1,5,133.05920999999944,2,173.37118999999802
3,180628,C,2.0,13,180628_C13_16_1_wavchunk15_f,180628_C13_16_1_wavchunk15_f,86.21575,126.7395417,65186.21575,65226.73954,30.1,2977.186954479549,1406.25,4.702315090926028,1,7,599.9195999999938,6,446.0390200000038
3,180628,C,3.0,13,180628_C13_16_1_wavchunk16_f,180628_C13_16_1_wavchunk16_f,188.0598333,189.5917083,65888.05983,65889.59171,30.1,2510.852382399179,1218.75,3.2640182785023595,0,7,101.9244800000015,6,113.52339000000211
3,180628,C,4.0,13,180628_C13_16_1_wavchunk17_f,180628_C13_16_1_wavchunk17_f,576.583,577.6115208,66876.583,66877.61152,29.3,5147.471772004621,1265.625,3.8890801920233344,0,7,223.98458000000392,6,255.19706000000588
3,180628,C,5.0,13,180628_C13_16_1_wavchunk25_f,180628_C13_16_1_wavchunk25_f,109.4836458,119.3555,71209.48365,71219.3555,27.5,5909.12438488337,4031.25,12.054473049431358,1,1,649.8484199999948,6,446.398749999993
3,180628,C,6.0,13,180628_C13_16_1_wavchunk28_f,180628_C13_16_1_wavchunk28_f,223.3693333,240.5999792,73123.36933,73140.59998,26.8,4883.888811229575,1312.5,10.310164103445311,3,1,1358.6402300000045,3,270.72097999999824
3,180628,C,7.0,13,180628_C13_16_1_wavchunk30_f,180628_C13_16_1_wavchunk30_f,471.8487708,475.1528542,74571.84877,74575.15285,26.6,2080.8045093406345,1289.0625,9.382270786963185,1,14,89.839209999991,4,39.83607999999367
3,180628,C,8.0,13,180628_C13_16_1_wavchunk36_f,180628_C13_16_1_wavchunk36_f,157.4560417,159.4791875,77857.45604,77859.47919,25.9,4492.734937915571,2156.25,11.862713801732038,0,32,64.17199999999139,3,62.967210000002524
3,180628,C,9.0,13,180628_C13_16_1_wavchunk37_f,180628_C13_16_1_wavchunk37_f,39.60858333,53.98914583,78339.60858,78353.98915,25.9,5125.871880718904,3000.0,12.191669440069695,1,32,68.7696200000064,3,15.235050000002957
3,180628,C,0.0,14,180628_C14_16_1_wavchunk10_f,180628_C14_16_1_wavchunk10_f,69.34077083,95.1965625,62169.34077,62195.19656,30.7,3893.656148720695,1171.875,6.5929614549213245,1,3,40.311979999998584,3,173.37118999999802
3,180628,C,0.0,16,180628_C16_16_1_wavchunk30_f,180628_C16_16_1_wavchunk30_f,233.3363125,239.6434792,74333.33631,74339.64348,26.6,4398.050215844137,1406.25,5.073593531168248,0,11,148.6732500000071,5,198.67638000000443
3,180628,C,0.0,17,180628_C17_16_1_wavchunk1_f,180628_C17_16_1_wavchunk1_f,180.7102292,181.864625,56880.71023,56881.86463,32.3,2220.7764535964325,843.75,6.929906879376309,0,1,483.29467000000295,4,419.7597899999964
3,180628,C,1.0,17,180628_C17_16_1_wavchunk4_f,180628_C17_16_1_wavchunk4_f,409.75625,412.8040833,58909.75625,58912.80408,31.3,2558.4422737459818,1265.625,4.92156259612427,0,2,330.3241500000004,1,499.95614999999816
3,180628,C,2.0,17,180628_C17_16_1_wavchunk30_f,180628_C17_16_1_wavchunk30_f,432.0126875,462.1414167,74532.01269,74562.14142,26.600000000000005,1915.169806911706,1453.125,4.781624898603937,0,14,50.00312999999733,5,39.83607999999367
3,180628,C,3.0,17,180628_C17_16_1_wavchunk47_f,180628_C17_16_1_wavchunk47_f,555.8343542,557.96725,84855.83435,84857.96725,22.3,2508.2421637719744,1359.375,8.439230701608729,0,27,35.869189999997616,4,54.01081000000704
3,180628,C,4.0,17,180628_C17_16_2_wavchunk0_f,180628_C17_16_2_wavchunk0_f,106.9420625,133.464375,85006.94206,85033.46438,22.3,3825.387938992094,1500.0,8.251323527999398,1,24,115.23851999999897,4,205.11852000000363
3,180628,C,0.0,18,180628_C18_16_1_wavchunk20_f,180628_C18_16_1_wavchunk20_f,460.8903333,465.4079167,68560.89033,68565.40792,28.7,5057.085988589293,1218.75,5.976619244160576,0,7,49.938099999999395,3,1346.4900000000052
3,180628,C,1.0,18,180628_C18_16_2_wavchunk17_f,180628_C18_16_2_wavchunk17_f,164.8111042,179.1151875,95264.8111,95279.11519,20.8,5655.802594783961,1218.75,14.447718760632856,0,0,1968.6375899999985,0,9853.038540000009
3,180628,C,2.0,18,180628_C18_16_2_wavchunk19_f,180628_C18_16_2_wavchunk19_f,134.4088958,138.7458333,96434.4089,96438.74583,20.8,5551.819402202171,1218.75,7.378478477035927,0,1,799.0397900000098,0,11022.636339999997
3,180628,C,3.0,18,180628_C18_16_2_wavchunk20_f,180628_C18_16_2_wavchunk20_f,19.47372917,22.00222917,96919.47373,96922.00223,20.7,2374.151932281691,1218.75,7.514274650034193,0,1,313.97496000000683,0,11507.70117
3,180628,C,0.0,20,180628_C20_16_1_wavchunk23_f,180628_C20_16_1_wavchunk23_f,26.57410417,33.453375,69926.5741,69933.45338,27.8,1658.008528180138,1312.5,6.686755197528808,0,6,633.0611300000019,6,19.19376999999804
3,180628,C,1.0,20,180628_C20_16_2_wavchunk41_f,180628_C20_16_2_wavchunk41_f,510.3962708,524.8347917,110010.3963,110024.8348,20.6,2176.604783289563,1359.375,7.496991127085687,0,1,1249.665200000003,0,13090.922569999995
3,180628,C,0.0,23,180628_C23_16_1_wavchunk24_f,180628_C23_16_1_wavchunk24_f,143.0848958,146.3713542,70763.0849,70766.37135,27.5,6214.958911695248,1359.375,17.34378862891519,1,3,203.4496700000018,5,266.67497999999614
3,180628,C,0.0,9,180628_C09_08_wavchunk12_f,180628_C09_08_wavchunk12_f,322.5784375,324.1527292,36082.57844,36084.15273,31.4,4385.998916569065,890.625,6.987269406876108,0,4,396.146209999999,2,217.87737000000197
3,180628,C,1.0,9,180628_C09_08_wavchunk14_f,180628_C09_08_wavchunk14_f,288.0841667,316.444875,37248.08417,37276.44488,31.899999999999995,1948.12394576938,1125.0,8.708991043594438,1,4,497.9820000000036,2,918.3293800000029
3,180628,C,2.0,9,180628_C09_08_wavchunk26_f,180628_C09_08_wavchunk26_f,558.9729583,560.475875,44718.97296,44720.47588,33.6,2872.3074757628383,1265.625,3.3268183141348198,0,1,1518.9501900000032,0,6048.345350000003
3,180628,E,0.0,1,180628_E01_160_wavchunk22_f,180628_E01_160_wavchunk22_f,279.8613125,320.3968333,69999.86131,70040.39683,29.3,2421.031394036241,1171.875,6.8640613952158125,1,4,639.7434600000124,1,1443.948000000004
3,180628,E,1.0,1,180628_E01_160_wavchunk46_f,180628_E01_160_wavchunk47_f,0.7149375,599.990625,84717.59625,84729.30935,25.8,1733.2928676675624,1195.3125,3.4532697732228854,1,8,274.2139599999937,2,707.6452100000024
3,180628,E,0.0,2,180628_E02_160_wavchunk45_f,180628_E02_160_wavchunk45_f,489.9510417,501.8689792,84009.95104,84021.86898,25.8,2616.5934992292177,1218.75,8.573503903722727,0,9,139.6128299999982,3,707.6452100000024
3,180628,E,0.0,7,180628_E07_160_wavchunk14_f,180628_E07_160_wavchunk14_f,25.67783333,47.27516667,64945.67783,64967.27517,30.2,2419.440543676828,1406.25,5.100259566781523,0,7,32.36003999999957,4,259.58808999999746
3,180628,E,1.0,7,180628_E07_160_wavchunk27_f,180628_E07_160_wavchunk27_f,170.395625,200.1312917,72890.39563,72920.13129,28.5,3457.6854880194505,1312.5,6.799967619201813,2,1,1173.6031400000065,3,8.526339999996708
3,180628,E,2.0,7,180628_E07_160_wavchunk33_f,180628_E07_160_wavchunk33_f,100.050625,103.6512708,76420.05063,76423.65127,27.0,5529.183353870806,1265.625,13.331018920326333,1,19,32.66154000000097,1,502.7485400000005
3,180628,E,3.0,7,180628_E07_160_wavchunk33_f,180628_E07_160_wavchunk33_f,292.3716875,296.9356875,76612.37169,76616.93569,27.0,4086.0198343721663,1218.75,8.823506756900533,0,19,43.539709999997285,1,310.42747999999847
3,180628,E,4.0,7,180628_E07_160_wavchunk39_f,180628_E07_160_wavchunk39_f,398.760125,399.9881458,80318.76013,80319.98815,26.3,6038.397185188273,304.6875,14.657731783866316,0,30,88.49371999999858,4,193.29789999999048
3,180628,E,5.0,7,180628_E07_160_wavchunk40_f,180628_E07_160_wavchunk40_f,288.8206042,297.6146458,80808.8206,80817.61465,26.3,4775.650676030886,1406.25,8.497870526290068,0,29,33.57408000000578,4,359.2428799999907
3,180628,E,0.0,9,180628_E09_160_wavchunk41_f,180628_E09_160_wavchunk41_f,48.06347917,57.29335417,81168.06348,81177.29335,26.3,4802.119487325384,1898.4375,12.203737718124868,0,24,4.336670000004233,6,290.3556000000099
3,180628,E,0.0,14,180628_E14_160_wavchunk11_f,180628_E14_160_wavchunk11_f,283.4234583,286.2370208,63703.42346,63706.23702,30.3,3001.4703838974983,1265.625,18.126485549903368,1,5,726.448000000004,5,330.07252000000153
3,180628,E,1.0,14,180628_E14_160_wavchunk38_f,180628_E14_160_wavchunk38_f,225.1189375,239.7235833,79845.11894,79859.72358,26.4,4754.594132020095,1218.75,11.801085557867832,1,30,64.64444000000367,5,280.34329000000434
3,180628,E,0.0,15,180628_E15_160_wavchunk29_f,180628_E15_160_wavchunk29_f,179.0649583,202.8073333,74399.06496,74422.80733,27.5,4657.579379038367,1101.5625,15.953870177113616,1,8,335.06618999999773,2,1508.6693300000043
3,180628,E,0.0,17,180628_E17_160_wavchunk33_f,180628_E17_160_wavchunk33_f,302.7991667,313.1379375,76922.79917,76933.13794,26.9,2490.8243700074945,1359.375,3.153568419837387,0,22,94.12484000000404,2,310.42747999999847
3,180628,E,0.0,19,180628_E19_160_wavchunk12_f,180628_E19_160_wavchunk12_f,13.49597917,15.29264583,64033.49598,64035.29265,30.3,1122.1541968387285,515.625,10.018436706438932,0,6,396.3754800000024,3,330.07252000000153
3,180628,E,1.0,19,180628_E19_160_wavchunk12_f,180628_E19_160_wavchunk12_f,104.392,105.4408542,64124.392,64125.44085,30.2,2713.192666506158,375.0,12.394478101102392,0,6,305.4794600000023,3,420.96854000000167
3,180628,E,2.0,19,180628_E19_160_wavchunk13_f,180628_E19_160_wavchunk13_f,585.2659167,595.681625,65205.26592,65215.68163,30.0,1790.63940537619,1031.25,3.906340514710863,0,7,117.42785000000003,2,259.58808999999746
3,180628,E,3.0,19,180628_E19_160_wavchunk24_f,180628_E19_160_wavchunk24_f,223.8093125,256.8672708,71443.80931,71476.86727,29.2,1935.08779663446,750.0,6.72631238546944,0,2,611.8174100000033,2,1443.948000000004
3,180628,E,4.0,19,180628_E19_160_wavchunk26_f,180628_E19_160_wavchunk26_f,461.8692917,518.9570208,72881.86929,72938.95702,28.5,1784.8853770743017,1218.75,9.84077119055202,2,1,1182.1294800000032,2,8.526339999996708
3,180628,E,5.0,19,180628_E19_160_wavchunk43_f,180628_E19_160_wavchunk43_f,203.0463125,205.4343958,82823.04631,82825.4344,26.0,1924.5453917104776,1031.25,6.699933698572774,1,20,239.65204000000085,4,464.8163399999903
3,180628,E,0.0,21,180628_E21_160_wavchunk41_f,180628_E21_160_wavchunk41_f,38.41908333,51.95622917,81458.41908,81471.95623,26.2,3353.7264346687807,1007.8125,13.767376849621918,0,23,38.00775000000431,6,290.3556000000099
3,180628,E,0.0,22,180628_E22_160_wavchunk9_f,180628_E22_160_wavchunk9_f,513.8652917,536.8090833,62853.86529,62876.80908,30.8,2688.8543448189776,375.0,4.695471578852319,0,4,1088.1067299999995,3,849.5581699999966
3,180628,E,0.0,25,180628_E25_160_wavchunk38_f,180628_E25_160_wavchunk38_f,385.4622292,395.0523542,80125.46223,80135.05235,26.4,3935.43706741957,1312.5,5.109422452783462,0,28,215.69885000000068,5,193.29789999999048
3,180628,E,1.0,25,180628_E25_160_wavchunk43_f,180628_E25_160_wavchunk43_f,547.8626458,549.8536875,83287.86265,83289.85369,25.9,2171.0881582295374,1312.5,8.035994558962019,1,11,14.304040000002715,3,464.8163399999903
3,180628,E,0.0,5,180628_E05_08_chunk19_f,180628_E05_08_chunk19_f,19.50939583,274.4340417,41059.5094,41314.43404,31.39999999999999,2172.4617109650426,1265.625,7.672583741440827,0,0,4960.533499999998,0,21794.35589
3,180628,E,1.0,5,180628_E05_08_chunk28_f,180628_E05_08_chunk28_f,150.7516667,154.9045625,46590.75167,46594.90456,32.4,4365.3863383325415,703.125,16.85570811532114,0,3,13.99206000000413,0,16263.113620000004
3,180703,A,0.0,2,180703_A02_08_wavchunk10_f,180703_A02_08_wavchunk10_f,84.35360417,85.77552083,37524.3536,37525.77552,24.2,4830.966397930979,1078.125,7.736037039207642,0,0,39600.800749999995,1,775.2544999999955
3,180703,A,1.0,2,180703_A02_08_wavchunk13_f,180703_A02_08_wavchunk13_f,497.2693542,499.146375,39737.26935,39739.14638,24.6,5898.70623677848,468.75,12.253460159605758,0,0,37387.884999999995,3,220.5987299999979
3,180703,A,2.0,2,180703_A02_08_wavchunk44_f,180703_A02_08_wavchunk44_f,583.7808958,584.844,58423.7809,58424.844,29.1,3686.061892937204,1312.5,4.703207979776205,0,0,18701.37345,0,10367.504790000006
3,180703,A,3.0,2,180703_A02_160_wavchunk12_f,180703_A02_160_wavchunk12_f,377.0276875,378.1267917,66137.02769,66138.12679,30.1,2008.3498049562247,1148.4375,5.458991223913414,0,0,10988.126659999994,0,2654.2580000000016
3,180703,A,0.0,17,180703_A17_08_wavchunk13_f,180703_A17_08_wavchunk14_f,0.042854167,599.9454583,39957.86808,39970.79415,25.0,3873.669724628876,1183.59375,8.058750625677789,0,0,37167.28627,2,220.5987299999979
3,180703,A,1.0,17,180703_A17_08_wavchunk14_f,180703_A17_08_wavchunk14_f,102.2401875,103.8342708,40062.24019,40063.83427,25.0,4141.64397204938,703.125,5.645951774161929,0,0,37062.91416,2,324.9708399999945
3,180703,A,2.0,17,180703_A17_161_wavchunk19_f,180703_A17_161_wavchunk19_f,242.2618958,246.267375,99242.2619,99246.26738,23.2,2979.7297897866456,1265.625,2.4965672200724005,0,0,4504.554380000001,0,9196.736940000003
3,180703,A,3.0,17,180703_A17_161_wavchunk19_f,180703_A17_161_wavchunk19_f,319.2888125,322.4694792,99319.28881,99322.46948,23.2,2725.1880258892525,1265.625,7.545637350904887,1,0,4581.581290000002,0,9273.763850000003
